      2273.58     -18.0000     -5.00000     -4.00000     -7.00000     -8.00000
      2274.90     -25.0000     -9.00000     -6.00000     -6.00000     -13.0000
      2276.22     -24.0000     -5.00000     -2.00000     -11.0000     -11.0000
      2277.54     -26.0000     -1.00000     -2.00000     -11.0000     -12.0000
      2278.86     -26.0000     -1.00000     -4.00000     -9.00000     -6.00000
      2280.18     -31.0000      0.00000     -5.00000     -11.0000     -6.00000
      2281.50     -25.0000     -5.00000     -8.00000     -11.0000     -8.00000
      2282.82     -23.0000     -2.00000     -4.00000     -9.00000     -9.00000
      2284.14     -26.0000     -6.00000     -6.00000     -9.00000     -8.00000
      2285.45     -24.0000     -7.00000     -7.00000     -9.00000     -7.00000
      2286.77     -22.0000     -4.00000     -7.00000     -10.0000     -9.00000
      2288.09     -25.0000     -3.00000     -2.00000     -8.00000     -10.0000
      2289.41     -26.0000     -4.00000     -4.00000     -6.00000     -7.00000
      2290.73     -23.0000     -3.00000     -5.00000     -9.00000     -10.0000
      2292.05     -20.0000     -3.00000     -1.00000     -5.00000     -9.00000
      2293.37     -22.0000     -4.00000     -8.00000     -10.0000     -7.00000
      2294.69     -16.0000     -4.00000     -3.00000     -8.00000     -9.00000
      2296.01     -25.0000     -2.00000     -7.00000     -6.00000     -6.00000
      2297.33     -17.0000     -1.00000     -7.00000     -4.00000     -6.00000
      2298.65     -20.0000     -2.00000     -8.00000     -8.00000     -7.00000
      2299.97     -21.0000     -5.00000     -1.00000     -6.00000     -6.00000
      2301.29     -17.0000     -2.00000     -6.00000     -10.0000     -13.0000
      2302.61     -23.0000     -7.00000     -5.00000     -7.00000     -4.00000
      2303.93     -28.0000     -4.00000     -4.00000     -4.00000     -6.00000
      2305.25     -24.0000     -3.00000     -5.00000     -9.00000     -5.00000
      2306.57     -21.0000     -5.00000     -7.00000     -6.00000     -6.00000
      2307.89     -31.0000     -8.00000     -7.00000     -3.00000     -7.00000
      2309.21     -27.0000      0.00000     -7.00000     -7.00000     -11.0000
      2310.53     -26.0000     -4.00000     -2.00000     -9.00000     -10.0000
      2311.85     -25.0000     -6.00000     -10.0000     -9.00000     -8.00000
      2313.17     -25.0000     -1.00000     -6.00000     -7.00000     -9.00000
      2314.50     -25.0000     -3.00000     -6.00000     -7.00000     -9.00000
      2315.82     -25.0000     -7.00000     -4.00000     -5.00000     -6.00000
      2317.14     -22.0000     -4.00000     -5.00000     -7.00000     -9.00000
      2318.46     -26.0000     -4.00000     -3.00000     -10.0000     -9.00000
      2319.78     -27.0000     -4.00000     -5.00000     -8.00000     -7.00000
      2321.10     -25.0000     -2.00000     -3.00000     -9.00000     -10.0000
      2322.42     -23.0000     -5.00000     -3.00000     -7.00000     -10.0000
      2323.74     -24.0000     -3.00000     -2.00000     -10.0000     -6.00000
      2325.06     -25.0000     -5.00000     -2.00000     -7.00000     -5.00000
      2326.39     -29.0000      0.00000     -5.00000     -8.00000     -13.0000
      2327.71     -24.0000     -5.00000     -4.00000     -12.0000     -3.00000
      2329.03     -24.0000     -5.00000     -10.0000     -9.00000     -11.0000
      2330.35     -28.0000     -5.00000     -4.00000     -7.00000     -7.00000
      2331.67     -28.0000     -5.00000     -5.00000     -10.0000     -12.0000
      2332.99     -25.0000     -5.00000     -1.00000     -4.00000     -11.0000
      2334.32     -24.0000     -3.00000     -10.0000     -13.0000     -7.00000
      2335.64     -27.0000     -1.00000     -6.00000     -12.0000     -8.00000
      2336.96     -24.0000     -6.00000     -2.00000     -5.00000     -9.00000
      2338.28     -22.0000     -4.00000     -7.00000     -10.0000     -7.00000
      2339.60     -25.0000     -1.00000     -5.00000     -9.00000     -10.0000
      2340.93     -24.0000     -1.00000     -4.00000     -9.00000     -11.0000
      2342.25     -24.0000     -4.00000     -3.00000     -8.00000     -8.00000
      2343.57     -27.0000     -1.00000     -4.00000     -6.00000     -10.0000
      2344.89     -25.0000     -3.00000     -2.00000     -6.00000     -9.00000
      2346.21     -28.0000     -5.00000     -4.00000     -6.00000     -9.00000
      2347.54     -31.0000     -2.00000     -5.00000     -7.00000     -7.00000
      2348.86     -25.0000     -4.00000     -6.00000     -7.00000     -12.0000
      2350.18     -24.0000     -7.00000     -2.00000     -7.00000     -10.0000
      2351.50     -23.0000     -4.00000     -2.00000     -6.00000     -9.00000
      2352.83     -25.0000     -3.00000     -8.00000     -8.00000     -7.00000
      2354.15     -24.0000     -1.00000     -5.00000     -5.00000     -13.0000
      2355.47     -29.0000     -4.00000     -3.00000     -9.00000     -4.00000
      2356.80     -29.0000     -4.00000     -5.00000     -7.00000     -12.0000
      2358.12     -21.0000     -3.00000     -4.00000     -9.00000     -7.00000
      2359.44     -28.0000     -3.00000     -6.00000     -9.00000     -8.00000
      2360.77     -24.0000     -5.00000     -5.00000     -10.0000     -6.00000
      2362.09     -32.0000     -2.00000     -4.00000     -8.00000     -3.00000
      2363.41     -28.0000     -2.00000     -3.00000     -11.0000     -5.00000
      2364.74     -24.0000     -3.00000      0.00000     -9.00000     -9.00000
      2366.06     -21.0000     -4.00000     -6.00000     -9.00000     -7.00000
      2367.38     -19.0000      0.00000     -9.00000     -7.00000     -8.00000
      2368.71     -26.0000     -1.00000     -5.00000     -10.0000     -9.00000
      2370.03     -24.0000     -5.00000     -3.00000     -9.00000     -8.00000
      2371.35     -26.0000     -6.00000     -6.00000     -11.0000     -2.00000
      2372.68     -24.0000     -4.00000     -6.00000     -8.00000     -8.00000
